tweet_id,tweet_date,tweet_content,entry_time,exit_time,position_entry_date,position_exit_date,ticker,weight,position_size_pct,influence_score,gross_return,net_return,transaction_cost,pnl,capital
tweet_12147,2025-08-12,"Jerome “Too Late” Powell must NOW lower the rate. Steve “Manouychin” really gave me a “beauty”when he pushed this loser. The damage he has done by always being Too Late is incalculable. Fortunately, the economy is sooo good that we’ve blown through Powell and the complacent Board. I am, though, considering allowing a major lawsuit against Powell to proceed because of the horrible, and grossly incompetent, job he has done in managing the construction of the Fed Buildings. Three Billion Dollars for a job that should have been a $50 Million Dollar fix up. Not good!:: https://truthsocial.com/@realDonaldTrump/115016089386029482",2025-08-12 13:44:17,2025-08-12 14:16:27,2025-08-12,2025-08-12,AMD,0.0933669823765298,9.3367,-0.0033064757924191,0.0005175388154111,0.0003681516436087,1.45310382177805,3.581047514770256,104184.93975610596
tweet_12642,2025-08-18,"I am totally convinced that if Russia raised their hands and said, “We give up, we concede, we surrender, we will GIVE Ukraine and the great United States of America, the most revered, respected, and powerful of all countries, EVER, Moscow and St. Petersburg, and everything surrounding them for a thousand miles, the Fake News Media and their Democrat Partners would say that this was a bad and humiliating day for Donald J. Trump, one of the worst days in the history of our Country.” But that’s why they are the FAKE NEWS, and the badly failing Radical Left Democrats. Thank you for your attention to this matter!!!:: https://truthsocial.com/@realDonaldTrump/115050064654728051",2025-08-18 13:44:32,2025-08-18 14:09:15,2025-08-18,2025-08-18,AMD,0.0976455395805758,9.7646,-0.0018161193175934,0.0017085255424567,0.0015522926791278,1.5893873307241224,15.79177559197224,104200.73153169797
tweet_13098,2025-08-21,"FREE TINA PETERS, a brave and innocent Patriot who has been tortured by Crooked Colorado politicians, including the big Mail-In Ballot supporting the governor of the State. Let Tina Peters out of jail, RIGHT NOW. She did nothing wrong, except catching the Democrats cheat in the Election. She is an old woman, and very sick. If she is not released, I am going to take harsh measures!!!",2025-08-21 12:07:32,2025-08-21 13:30:47,2025-08-21,2025-08-21,AMD,0.1048011866051831,10.4801,-0.0020927881527041,-0.0015295197308045,-0.0016972016293728,1.8311467497719551,-18.534053310876377,104182.19747838708
tweet_13331,2025-08-25,"The incompetent Mayor of Chicago just stated that, in DC, where crime has been brought down to almost nothing, there have been no murders in 9 days, something which hasn’t happened in years, and people are safe again, only nine people have been arrested. That is wrong, hundreds of criminals have been held, captured, and arrested, and their guns have been taken away. DC IS SAFE AND BOOMING!!!",2025-08-25 12:42:45,2025-08-25 13:14:38,2025-08-25,2025-08-25,AMD,0.0805285063571025,8.0529,-0.0013495953344467,-0.0027434005974516,-0.0028722462076229,1.080967866419194,-24.09710234408028,104158.100376043
tweet_13632,2025-08-28,"The Republican Party is doing really well. Millions of people have joined us in our quest to MAKE AMERICA, GREAT AGAIN. We won every aspect of the Presidential Election and, based on the great success we are having, are poised to WIN BIG IN THE MIDTERMS. We have raised far more money than the Democrats, and are having a great time fixing all of the Country Destroying mistakes made by the Biden Administration, and watching the USA heal and prosper. The results are incredible, a record pace!!! In that light, I am thinking of recommending a National Convention to the Republican Party, just prior to the Midterms. It has never been done before. STAY TUNED!!! DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF",2025-08-28 14:18:52,2025-09-05 13:56:12,2025-08-28,2025-09-05,AMD,0.102892419124111,10.2892,0.0025627651494893,-0.1019668429496701,-0.1021314708202687,1.7643298814822792,-1094.551032900805,103063.54934314218
tweet_13916,2025-09-08,"Our great West Point (getting greater all the time!) has smartly cancelled the Award Ceremony for actor Tom Hanks. Important move! We don’t need destructive, WOKE recipients getting our cherished American Awards!!! Hopefully the Academy Awards, and other Fake Award Shows, will review their Standards and Practices in the name of Fairness and Justice. Watch their DEAD RATINGS SURGE!:: https://truthsocial.com/@realDonaldTrump/115168758828419703",2025-09-08 12:52:29,2025-09-08 13:34:34,2025-09-08,2025-09-08,AMD,0.0784182930335007,7.8418,0.001849500328876,-0.0017227670288894,-0.001848236297743,1.0140511142865964,-14.93757072401596,103048.61177241815
tweet_13811,2025-09-08,"6 people were murdered in Chicago this weekend, 12 others were shot, and in serious condition. This would mean that over the past number of weeks, approximately 50 people were killed, and hundreds were shot, many expected to die. Governor Pritzker just stated that he doesn’t want Federal Government HELP! WHY??? What is wrong with this guy, and the 5% in Polls Mayor. I want to help the people of Chicago, not hurt them. Only the Criminals will be hurt! We can move fast and stop this madness. The City and State have not been able to do the job. People of Illinois should band together and DEMAND PROTECTION. IT IS ONLY GOING TO GET WORSE!!! ACT NOW, BEFORE IT IS TOO LATE!!! Thank you for your attention to this",2025-09-08 13:34:34,2025-09-08 14:29:21,2025-09-08,2025-09-08,AMD,0.0815550662442229,8.1555,-0.0019636139729994,0.0041816009557944,0.0040511128498037,1.0966398360359175,34.0461047973709,103082.65787721552
tweet_13761,2025-09-08,“NYC is becoming safer under Trump.”,2025-09-08 14:29:21,2025-09-09 13:11:17,2025-09-08,2025-09-09,AMD,0.0783884558635377,7.8388,0.001849500328876,0.018639698592108,0.0185142770627263,1.013467461275293,149.60443764810543,103232.26231486363
tweet_13967,2025-09-09,"“If the Fed had followed what we published, they would have raised rates in early 2021. The entire Organization is broken. It needs to be fixed. They need to use modern sources of information.We strongly disagree with Ken Griffin. We think Incompetence is more important than to defend theoretical independence. He (“Too Late!”) has done a terrible job since he adapted a two target? It’s too low, it’s too rigid, they followed Data that’s years delayed. They don’t believe that money supply matters, it’s like the Pope not believing in Jesus. We think that’s a much bigger problem than this notion that they are dependent, or they’re not independent.” Jay Hatfield Infrastructure Capital Advisors, CEO CIO,",2025-09-09 13:11:17,2025-09-15 12:02:56,2025-09-09,2025-09-15,AMD,0.0830130259341836,8.3013,-0.0019505067688857,0.0388683407955355,0.0387355199540408,1.138224467596273,331.9487821383429,103564.21109700196
tweet_14253,2025-09-15,"The big Trade Meeting in Europe between The United States of America, and China, has gone VERY WELL! It will be concluding shortly. A deal was also reached on a “certain” company that young people in our Country very much wanted to save. They will be very happy! I will be speaking to President Xi on Friday. The relationship remains a very strong one!!! President DJT:: https://truthsocial.com/@realDonaldTrump/115208260926006345",2025-09-15 12:16:07,2025-09-23 13:43:01,2025-09-15,2025-09-23,AMD,0.0791954770067839,7.9195,0.0015124162862235,-0.0018765246762995,-0.0020032374395104,1.0392749079210293,-16.43018708404909,103547.78090991791
tweet_14916,2025-09-23,"After reviewing the details of the unserious and ridiculous demands being made by the Minority Radical Left Democrats in return for their Votes to keep our thriving Country open, I have decided that no meeting with their Congressional Leaders could possibly be productive. They are threatening to shut down the Government of the United States unless they can have over $1 Trillion Dollars in new spending to continue free healthcare for Illegal Aliens (A monumental cost!), force Taxpayers to fund Transgender surgery for minors, have dead people on the Medicaid roles, allow Illegal Alien Criminals to steal Billions of Dollars in American Taxpayer Benefits, try to force our Country to again open our Borders to",2025-09-23 13:43:01,2025-09-25 12:07:05,2025-09-23,2025-09-25,AMD,0.096039917903567,9.604,-0.0029578802992183,0.0033840947546532,0.0032304308860075,1.5281442058348842,32.12573186078252,103579.90664177873
tweet_15643,2025-10-03,"Hamas has been a ruthless and violent threat, for many years, in the Middle East! They have killed (and made lives unbearably miserable), culminating with the October 7th MASSACRE, in Israel, babies, woman, children, old people, and many young men and women, boys and girls, getting ready to celebrate their future lives together. As retribution for the October 7th attack on civilization, more than 25,000 Hamas “soldiers” have already been killed. Most of the rest are surrounded and MILITARILY TRAPPED, just waiting for me to give the word, “GO,” for their lives to be quickly extinguished. As for the rest, we know where and who you are, and you will be hunted down, and killed. I am asking that all innocent Pale",2025-10-03 14:09:53,2025-10-07 12:52:53,2025-10-03,2025-10-07,AMD,0.0965539672588724,9.6554,-0.0032010108247824,0.2952223649599314,0.2950678786123172,1.5450258280948566,2950.988877255169,106530.89551903387
tweet_16110,2025-10-10,"Some very strange things are happening in China! They are becoming very hostile, and sending letters to Countries throughout the World, that they want to impose Export Controls on each and every element of production having to do with Rare Earths, and virtually anything else they can think of, even if it’s not manufactured in China. Nobody has ever seen anything like this but, essentially, it would “clog” the Markets, and make life difficult for virtually every Country in the World, especially for China. We have been contacted by other Countries who are extremely angry at this great Trade hostility, which came out of nowhere. Our relationship with China over the past six months has been a very good one, ther",2025-10-10 14:57:56,2025-10-13 13:44:43,2025-10-10,2025-10-13,AMD,0.1095541272932341,10.9554,-0.0028886063319811,-0.0093727139722019,-0.0095480005758711,2.045752298020632,-111.43375312614234,106419.46176590772
tweet_16251,2025-10-20,https://www.foxnews.com/video/6383051505112,2025-10-20 14:29:24,2025-10-21 13:03:14,2025-10-20,2025-10-21,AMD,0.0961644947694377,9.6164,0.0016637248346484,-0.0045303408146301,-0.0046842040062612,1.574601095352762,-47.937084112999926,106371.52468179472
