entry_time,exit_time,hold_minutes,ticker,direction,position_size_usd,weight_pct,influence_score,gross_return_pct,net_return_pct,transaction_cost_usd,pnl_usd,capital_after,relevance_score,signal_sense,signal_reason,tweet_text
2025-02-26 11:51:03,2025-02-27 10:31:20,1360.3,DIA,LONG,34785.29,33.333,0.005,0.05717,0.00384,18.5519,1.33,104355.88,0.3,MARGINAL,sentiment_analysis,"I don???t understand The Wall Street Journal Editorial Board, never have. They come to my aid when I least expect it, sometimes strongly, and I greatly appreciate that ??? Very meaningful! But then they come out with some real CLINKERS, like today???s Editorial that my Auto Tariffs will hurt the Michigan Automobile Business. They are sooo WRONG, in fact, it is just the opposite. The tariffs will drive massive amounts of auto manufacturing to MICHIGAN, a State which I just easily one in the Presidential Election. They have already stopped numerous new auto plants from being built in other countries, a GIGANTIC WIN (already!)FOR MICHIGAN, and the United States as a whole. Just let it all happen, and watch"
2025-02-26 11:52:22,2025-02-27 13:46:12,1553.8,EWW,LONG,17367.01,16.667,0.005,-0.85787,-0.88453,4.638,-153.84,104202.04,0.2,MARGINAL,sentiment_analysis,"I don???t understand The Wall Street Journal Editorial Board, never have. They come to my aid when I least expect it, sometimes strongly, and I greatly appreciate that ??? Very meaningful! But then they come out with some real CLINKERS, like today???s Editorial that my Auto Tariffs will hurt the Michigan Automobile Business. They are sooo WRONG, in fact, it is just the opposite. The tariffs will drive massive amounts of auto manufacturing to MICHIGAN, a State which I just easily one in the Presidential Election. They have already stopped numerous new auto plants from being built in other countries, a GIGANTIC WIN (already!)FOR MICHIGAN, and the United States as a whole. Just let it all happen, and watch"
2025-02-27 04:01:43,2025-02-28 10:31:31,1829.8,USO,LONG,23397.93,25.125,0.005,0.91793,0.87773,9.3853,204.92,93126.11,0.2,MARGINAL,sentiment_analysis,"We are hereby reversing the concessions that Crooked Joe Biden gave to Nicol??s Maduro, of Venezuela, on the oil transaction agreement, dated November 26, 2022, and also having to do with Electoral conditions within Venezuela, which have not been met by the Maduro regime. Additionally, the regime has not been transporting the violent criminals that they sent into our Country (the Good Ole??? U.S.A.) back to Venezuela at the rapid pace that they had agreed to. I am therefore ordering that the ineffective and unmet Biden ???Concession Agreement??? be terminated as of the March 1st option to renew. Thank you for your attention to this matter!::"
2025-02-27 10:31:20,2025-03-04 17:43:30,7632.2,DIA,LONG,11624.83,12.5,0.005,-2.29922,-2.31922,2.3317,-270.39,92998.62,0.5,GOOD,sentiment_analysis,"Wayne Gretzky is a fantastic guy! They call him, ???The Great One,??? and he is. He could run for any political office in Canada, and win. Wayne is my friend, and he wants to make me happy, and is therefore somewhat ???low key??? about Canada remaining a separate Country, rather than becoming a cherished and beautiful 51st State, paying much Lower Taxes, a Free and Powerful Military, NO TARIFFS, and having a Booming Economy. Wayne and Janet, his wonderful wife, love Canada, and they should only support Canada, and whatever else makes the Canadian People, and Governor Justin Trudeau, happy. He???s the Greatest Canadian of them all, and I am therefore making him a ???free agent,??? because I don???t want anyon"
2025-02-27 10:31:20,2025-03-13 04:00:00,19768.7,SPY,LONG,11290.61,12.5,0.005,-6.59806,-6.61806,2.277,-753.45,90324.9,0.2,MARGINAL,sentiment_analysis,"Wayne Gretzky is a fantastic guy! They call him, ???The Great One,??? and he is. He could run for any political office in Canada, and win. Wayne is my friend, and he wants to make me happy, and is therefore somewhat ???low key??? about Canada remaining a separate Country, rather than becoming a cherished and beautiful 51st State, paying much Lower Taxes, a Free and Powerful Military, NO TARIFFS, and having a Booming Economy. Wayne and Janet, his wonderful wife, love Canada, and they should only support Canada, and whatever else makes the Canadian People, and Governor Justin Trudeau, happy. He???s the Greatest Canadian of them all, and I am therefore making him a ???free agent,??? because I don???t want anyon"
2025-02-27 13:46:12,2025-03-03 10:31:21,5565.1,EWW,LONG,46745.88,50.0,0.005,0.86529,0.78529,37.2504,365.66,93491.76,0.3,MARGINAL,sentiment_analysis,"Drugs are still pouring into our Country from Mexico and Canada at very high and unacceptable levels. A large percentage of these Drugs, much of them in the form of Fentanyl, are made in, and supplied by, China. More than 100,000 people died last year due to the distribution of these dangerous and highly addictive POISONS. Millions of people have died over the last two decades. The families of the victims are devastated and, in many instances, virtually destroyed. We cannot allow this scourge to continue to harm the USA, and therefore, until it stops, or is seriously limited, the proposed TARIFFS scheduled to go into effect on MARCH FOURTH will, indeed, go into effect, as scheduled. China will likewise be c"
2025-02-28 10:31:21,2025-03-11 15:27:50,16136.5,AMD,LONG,11339.27,12.5,0.005,-4.30462,-4.32462,2.2802,-493.05,90714.14,0.4,GOOD,sentiment_analysis,"I am pleased to nominate Paul Dabbar to be United States Deputy Secretary of Commerce. Paul will work closely with our Great Secretary of Commerce, Howard Lutnick, to bring back American Leadership in Global Commerce, Trade, and Technology. Paul served as my Under Secretary of Energy for Science, where he lead the National Labs that started as the Manhattan Project, helping to drive semiconductors, AI, quantum, Energy Dominance, and our War-fighting capabilities. Previously, Paul was a Nuclear Submarine Officer, and is a graduate of the U.S. Naval Academy and Columbia University. Congratulations Paul!??::"
2025-02-28 10:31:21,2025-03-20 12:59:52,28948.5,NVDA,LONG,11320.04,12.5,0.005,-3.9463,-3.9663,2.2753,-451.22,90560.29,0.4,GOOD,sentiment_analysis,"I am pleased to nominate Paul Dabbar to be United States Deputy Secretary of Commerce. Paul will work closely with our Great Secretary of Commerce, Howard Lutnick, to bring back American Leadership in Global Commerce, Trade, and Technology. Paul served as my Under Secretary of Energy for Science, where he lead the National Labs that started as the Manhattan Project, helping to drive semiconductors, AI, quantum, Energy Dominance, and our War-fighting capabilities. Previously, Paul was a Nuclear Submarine Officer, and is a graduate of the U.S. Naval Academy and Columbia University. Congratulations Paul!??::"
2025-02-28 10:31:26,2025-03-20 15:23:04,29091.6,QCOM,LONG,12443.07,12.5,0.005,0.20361,0.18361,2.488,22.84,99544.54,0.3,MARGINAL,sentiment_analysis,"I am pleased to nominate Paul Dabbar to be United States Deputy Secretary of Commerce. Paul will work closely with our Great Secretary of Commerce, Howard Lutnick, to bring back American Leadership in Global Commerce, Trade, and Technology. Paul served as my Under Secretary of Energy for Science, where he lead the National Labs that started as the Manhattan Project, helping to drive semiconductors, AI, quantum, Energy Dominance, and our War-fighting capabilities. Previously, Paul was a Nuclear Submarine Officer, and is a graduate of the U.S. Naval Academy and Columbia University. Congratulations Paul!??::"
2025-02-28 10:31:31,2025-03-03 18:58:58,4827.4,USO,LONG,11658.63,12.5,0.005,-1.88604,-1.90604,2.3373,-222.75,93269.01,0.2,MARGINAL,sentiment_analysis,"I am pleased to nominate Paul Dabbar to be United States Deputy Secretary of Commerce. Paul will work closely with our Great Secretary of Commerce, Howard Lutnick, to bring back American Leadership in Global Commerce, Trade, and Technology. Paul served as my Under Secretary of Energy for Science, where he lead the National Labs that started as the Manhattan Project, helping to drive semiconductors, AI, quantum, Energy Dominance, and our War-fighting capabilities. Previously, Paul was a Nuclear Submarine Officer, and is a graduate of the U.S. Naval Academy and Columbia University. Congratulations Paul!??::"
2025-03-05 18:34:20,2025-03-06 16:30:40,1316.3,DIA,LONG,22923.62,25.0,0.005,-0.85096,-0.89096,9.1899,-204.7,91694.48,0.4,GOOD,sentiment_analysis,"Justin Trudeau, of Canada, called me to ask what could be done about Tariffs. I told him that many people have died from Fentanyl that came through the Borders of Canada and Mexico, and nothing has convinced me that it has stopped. He said that it???s gotten better, but I said, ???That???s not good enough.??? The call ended in a ???somewhat??? friendly manner! He was unable to tell me when the Canadian Election is taking place, which made me curious, like, what???s going on here? I then realized he is trying to use this issue to stay in power. Good luck Justin!::"
2025-03-06 04:27:54,2025-03-07 04:15:51,1428.0,EWW,LONG,23041.73,25.0,0.005,2.10092,2.06092,9.1694,472.44,92166.92,0.4,GOOD,sentiment_analysis,"Justin Trudeau, of Canada, called me to ask what could be done about Tariffs. I told him that many people have died from Fentanyl that came through the Borders of Canada and Mexico, and nothing has convinced me that it has stopped. He said that it???s gotten better, but I said, ???That???s not good enough.??? The call ended in a ???somewhat??? friendly manner! He was unable to tell me when the Canadian Election is taking place, which made me curious, like, what???s going on here? I then realized he is trying to use this issue to stay in power. Good luck Justin!::"
2025-03-06 16:30:40,2025-03-11 14:01:11,7050.5,DIA,LONG,22801.8,25.0,0.005,-2.95938,-2.99938,9.1896,-689.08,91207.19,0.4,GOOD,sentiment_analysis,"After speaking with President Claudia Sheinbaum of Mexico, I have agreed that Mexico will not be required to pay Tariffs on anything that falls under the USMCA Agreement. This Agreement is until April 2nd. I did this as an accommodation, and out of respect for, President Sheinbaum. Our relationship has been a very good one, and we are working hard, together, on the Border, both in terms of stopping Illegal Aliens from entering the United States and, likewise, stopping Fentanyl. Thank you to President Sheinbaum for your hard work and cooperation!::"
2025-03-07 04:15:51,2025-03-07 14:58:42,642.9,EWW,LONG,22974.07,25.0,0.005,-1.13462,-1.17462,9.2167,-270.65,91896.27,0.8,GOOD,sentiment_analysis,"After speaking with President Claudia Sheinbaum of Mexico, I have agreed that Mexico will not be required to pay Tariffs on anything that falls under the USMCA Agreement. This Agreement is until April 2nd. I did this as an accommodation, and out of respect for, President Sheinbaum. Our relationship has been a very good one, and we are working hard, together, on the Border, both in terms of stopping Illegal Aliens from entering the United States and, likewise, stopping Fentanyl. Thank you to President Sheinbaum for your hard work and cooperation!::"
2025-03-10 09:32:35,2025-03-18 04:32:43,11220.1,UUP,LONG,45129.97,50.0,0.005,-0.28209,-0.36209,36.1695,-163.71,90259.93,0.2,MARGINAL,sentiment_analysis,"As I made clear during my Joint Address to Congress, the United States strongly supports the people of Greenland???s right to determine their own future. We will continue to KEEP YOU SAFE, as we have since World War II. We are ready to INVEST BILLIONS OF DOLLARS to create new jobs and MAKE YOU RICH ??? And, if you so choose, we welcome you to be a part of the Greatest Nation anywhere in the World, the United States of America!::"
2025-03-11 09:31:24,2025-03-12 04:00:25,1109.0,USO,LONG,45408.34,50.0,0.005,-0.43163,-0.51163,36.4198,-232.92,90816.67,0.2,MARGINAL,sentiment_analysis,"Despite the fact that Canada is charging the USA from 250% to 390% Tariffs on many of our farm products, Ontario just announced a 25% surcharge on ???electricity,??? of all things, and your not even allowed to do that. Because our Tariffs are reciprocal, we???ll just get it all back on April 2. Canada is a Tariff abuser, and always has been, but the United States is not going to be subsidizing Canada any longer. We don???t need your Cars, we don???t need your Lumber, we don???t your Energy, and very soon, you will find that out. MAKE AMERICA GREAT AGAIN!!!::"
2025-03-11 15:27:50,2025-03-20 15:22:50,12955.0,AMD,LONG,99521.7,100.0,0.005,10.05552,9.89552,144.8965,8961.41,99521.7,0.2,MARGINAL,sentiment_analysis,"Why would our Country allow another Country to supply us with electricity, even for a small area? Who made these decisions, and why? And can you imagine Canada stooping so low as to use ELECTRICITY, that so affects the life of innocent people, as a bargaining chip and threat? They will pay a financial price for this so big that it will be read about in History Books for many years to come!::"
2025-03-12 04:00:00,2025-03-13 12:56:32,1976.5,TLT,SHORT,15048.18,16.667,-0.005,-0.24309,-0.26976,4.0147,-40.61,90289.08,0.2,MARGINAL,sentiment_analysis,"The price of eggs have come down, interest rates have come down, gasoline prices have come down???It''s all coming down! We''re doing it the right way, and I have tremendous confidence in this Country and in the people of this Country???::"
2025-03-12 04:00:25,2025-03-13 04:00:28,1440.0,USO,SHORT,11289.23,12.469,-0.005,1.93679,1.91684,2.2468,215.88,90540.78,0.2,MARGINAL,sentiment_analysis,"The price of eggs have come down, interest rates have come down, gasoline prices have come down???It''s all coming down! We''re doing it the right way, and I have tremendous confidence in this Country and in the people of this Country???::"
2025-03-12 04:01:22,2025-03-13 12:56:56,1975.6,IEF,SHORT,15045.13,16.667,-0.005,-0.09503,-0.12169,4.0128,-18.31,90270.76,0.2,MARGINAL,sentiment_analysis,"The price of eggs have come down, interest rates have come down, gasoline prices have come down???It''s all coming down! We''re doing it the right way, and I have tremendous confidence in this Country and in the people of this Country???::"
2025-03-13 04:00:00,2025-03-13 12:56:32,536.5,SPY,LONG,22582.42,25.0,0.005,-0.63189,-0.67189,9.0482,-151.98,90329.69,0.2,MARGINAL,sentiment_analysis,"Kevin Hassett: ""The economic news we''ve been seeing is really wonderful. It''s way above expectations of economists...10,000 manufacturing jobs, 9,000 auto jobs...The lowest core inflation in four years. You can see that President Trump''s policies are working??????::"
2025-03-13 04:00:01,2025-03-13 11:58:49,478.8,DIA,LONG,9066.25,10.02,0.005,-0.63549,-0.65152,1.4544,-59.11,90481.67,0.3,MARGINAL,sentiment_analysis,"Kevin Hassett: ""The economic news we''ve been seeing is really wonderful. It''s way above expectations of economists...10,000 manufacturing jobs, 9,000 auto jobs...The lowest core inflation in four years. You can see that President Trump''s policies are working??????::"
2025-03-13 11:58:49,2025-03-19 09:31:24,8492.6,DIA,LONG,90968.21,100.0,0.005,1.84543,1.68543,143.1367,1507.8,90968.21,0.4,GOOD,sentiment_analysis,"The European Union, one of the most hostile and abusive taxing and tariffing authorities in the World, which was formed for the sole purpose of taking advantage of the United States, has just put a nasty 50% Tariff on Whisky. If this Tariff is not removed immediately, the U.S. will shortly place a 200% Tariff on all WINES, CHAMPAGNES, ALCOHOLIC PRODUCTS COMING OUT OF FRANCE AND OTHER E.U. REPRESENTED COUNTRIES. This will be great for the Wine and Champagne businesses in the U.S.::"
2025-03-13 12:56:32,2025-03-18 04:00:00,6663.5,TLT,LONG,5651.92,6.25,0.00175,0.44307,0.43307,0.565,24.47,90430.68,0.2,MARGINAL,sentiment_analysis,"The Globalist Wall Street Journal has no idea what they are doing or saying. They are owned by the polluted thinking of the European Union, which was formed for the primary purpose of ???screwing??? the United States of America. Their (WSJ!) thinking is antiquated and weak, and very bad for the USA. But have no fear, we will WIN on everything!!! Egg prices are down, oil is down, interest rates are down, and TARIFF RELATED MONEY IS POURING INTO THE UNITED STATES. ???The only thing you have to fear, is fear itself!???::"
2025-03-13 12:56:32,2025-03-18 04:00:00,6663.5,SPY,SHORT,5650.39,6.25,-0.0015,2.53456,2.52456,0.5641,142.42,90406.21,0.4,GOOD,sentiment_analysis,"The Globalist Wall Street Journal has no idea what they are doing or saying. They are owned by the polluted thinking of the European Union, which was formed for the primary purpose of ???screwing??? the United States of America. Their (WSJ!) thinking is antiquated and weak, and very bad for the USA. But have no fear, we will WIN on everything!!! Egg prices are down, oil is down, interest rates are down, and TARIFF RELATED MONEY IS POURING INTO THE UNITED STATES. ???The only thing you have to fear, is fear itself!???::"
2025-03-13 12:56:36,2025-03-13 16:24:39,208.1,USO,SHORT,11282.97,12.5,-0.0015,-0.04186,-0.06186,2.2568,-6.98,90263.78,0.2,MARGINAL,sentiment_analysis,"The Globalist Wall Street Journal has no idea what they are doing or saying. They are owned by the polluted thinking of the European Union, which was formed for the primary purpose of ???screwing??? the United States of America. Their (WSJ!) thinking is antiquated and weak, and very bad for the USA. But have no fear, we will WIN on everything!!! Egg prices are down, oil is down, interest rates are down, and TARIFF RELATED MONEY IS POURING INTO THE UNITED STATES. ???The only thing you have to fear, is fear itself!???::"
2025-03-13 12:56:56,2025-03-18 04:02:59,6666.1,IEF,LONG,11302.95,12.5,0.00175,-0.04227,-0.06227,2.2608,-7.04,90423.64,0.2,MARGINAL,sentiment_analysis,"The Globalist Wall Street Journal has no idea what they are doing or saying. They are owned by the polluted thinking of the European Union, which was formed for the primary purpose of ???screwing??? the United States of America. Their (WSJ!) thinking is antiquated and weak, and very bad for the USA. But have no fear, we will WIN on everything!!! Egg prices are down, oil is down, interest rates are down, and TARIFF RELATED MONEY IS POURING INTO THE UNITED STATES. ???The only thing you have to fear, is fear itself!???::"
2025-03-17 14:13:38,2025-03-24 10:24:44,9851.1,EWW,LONG,49165.96,50.0,0.005,-2.20049,-2.28049,39.7864,-1134.16,98331.92,0.3,MARGINAL,sentiment_analysis,"Border Patrol Council President Paul Perez: ""It''s amazing what the policies of President Trump have done. Remain-in-Mexico, ending catch-and-release ??? it''s something President Biden could have done. He said he couldn''t, but President Trump did it!???::"
2025-03-18 04:00:00,2025-03-20 04:00:00,2880.0,TLT,LONG,4550.22,5.0,0.005,0.80503,0.79703,0.3639,36.25,91004.46,0.4,GOOD,sentiment_analysis,"I am pleased to announce that Michelle ???Miki??? Bowman will be the Federal Reserve???s new Vice Chair of Supervision. Miki has been serving honorably on the Fed???s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the ???know-how??? to get it done. I am confident we will achieve Economic heights never before seen in our Nation???s History. Congratulations Miki!::"
2025-03-18 04:00:00,2025-03-20 04:00:00,2880.0,SPY,LONG,4551.43,5.0,0.005,0.53714,0.52914,0.364,24.08,91028.54,0.3,MARGINAL,sentiment_analysis,"I am pleased to announce that Michelle ???Miki??? Bowman will be the Federal Reserve???s new Vice Chair of Supervision. Miki has been serving honorably on the Fed???s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the ???know-how??? to get it done. I am confident we will achieve Economic heights never before seen in our Nation???s History. Congratulations Miki!::"
2025-03-18 04:02:59,2025-03-20 04:01:24,2878.4,IEF,LONG,9107.52,10.0,0.005,0.52865,0.51265,1.4565,46.67,91075.21,0.4,GOOD,sentiment_analysis,"I am pleased to announce that Michelle ???Miki??? Bowman will be the Federal Reserve???s new Vice Chair of Supervision. Miki has been serving honorably on the Fed???s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the ???know-how??? to get it done. I am confident we will achieve Economic heights never before seen in our Nation???s History. Congratulations Miki!::"
2025-03-18 04:32:43,2025-03-20 15:24:01,3531.3,UUP,LONG,9959.22,10.0,0.005,0.49505,0.47905,1.5927,47.69,99592.23,0.3,MARGINAL,sentiment_analysis,"I am pleased to announce that Michelle ???Miki??? Bowman will be the Federal Reserve???s new Vice Chair of Supervision. Miki has been serving honorably on the Fed???s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the ???know-how??? to get it done. I am confident we will achieve Economic heights never before seen in our Nation???s History. Congratulations Miki!::"
2025-03-18 06:37:24,2025-04-04 15:10:43,24993.3,SHY,LONG,9246.98,10.0,0.005,0.46723,0.45123,1.4788,41.71,92469.79,0.3,MARGINAL,sentiment_analysis,"I am pleased to announce that Michelle ???Miki??? Bowman will be the Federal Reserve???s new Vice Chair of Supervision. Miki has been serving honorably on the Fed???s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the ???know-how??? to get it done. I am confident we will achieve Economic heights never before seen in our Nation???s History. Congratulations Miki!::"
2025-03-18 09:31:29,2025-03-18 18:58:36,567.1,USO,LONG,44730.21,50.0,0.005,-1.70462,-1.78462,36.1063,-805.45,89460.42,0.2,MARGINAL,sentiment_analysis,"After years of being held captive by Environmental Extremists, Lunatics, Radicals, and Thugs, allowing other Countries, in particular China, to gain tremendous Economic advantage over us by opening up hundreds of all Coal Fire Power Plants, I am authorizing my Administration to immediately begin producing Energy with BEAUTIFUL, CLEAN COAL.::"
2025-03-20 04:00:00,2025-03-21 09:31:20,1771.3,TLT,LONG,6233.14,6.25,0.005,-0.1094,-0.1194,0.6234,-7.44,99730.23,0.2,MARGINAL,sentiment_analysis,"America First Patriot Randy Fine is running to represent the Great People of Florida???s 6th Congressional District! A highly successful, Harvard educated businessman, and greatly respected State Legislator, Randy has been a tremendous Voice for MAGA. In Congress, Randy will be an incredible fighter, who will work tirelessly with me to Stop Inflation, Grow our Economy, Secure the Border, Champion our Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.??Randy Fine has my Complete and Total Endorsement for Congress. Florida, Early Voting is March 22-29, and Election Day is April 1st ??? GET OUT AND VOTE EARLY FOR RANDY!"
2025-03-20 04:00:00,2025-03-20 09:31:19,331.3,SPY,LONG,5688.22,6.25,0.005,-1.10896,-1.11896,0.5692,-63.69,91011.51,0.2,MARGINAL,sentiment_analysis,"America First Patriot Randy Fine is running to represent the Great People of Florida???s 6th Congressional District! A highly successful, Harvard educated businessman, and greatly respected State Legislator, Randy has been a tremendous Voice for MAGA. In Congress, Randy will be an incredible fighter, who will work tirelessly with me to Stop Inflation, Grow our Economy, Secure the Border, Champion our Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.??Randy Fine has my Complete and Total Endorsement for Congress. Florida, Early Voting is March 22-29, and Election Day is April 1st ??? GET OUT AND VOTE EARLY FOR RANDY!"
2025-03-20 04:01:24,2025-03-21 09:31:32,1770.1,IEF,LONG,12449.11,12.5,0.005,0.1788,0.1588,2.4893,19.76,99592.86,0.2,MARGINAL,sentiment_analysis,"America First Patriot Randy Fine is running to represent the Great People of Florida???s 6th Congressional District! A highly successful, Harvard educated businessman, and greatly respected State Legislator, Randy has been a tremendous Voice for MAGA. In Congress, Randy will be an incredible fighter, who will work tirelessly with me to Stop Inflation, Grow our Economy, Secure the Border, Champion our Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.??Randy Fine has my Complete and Total Endorsement for Congress. Florida, Early Voting is March 22-29, and Election Day is April 1st ??? GET OUT AND VOTE EARLY FOR RANDY!"
2025-03-20 04:02:59,2025-03-20 18:54:19,891.3,USO,LONG,9985.45,10.01,0.005,1.6479,1.63188,1.5967,162.69,99754.92,0.3,MARGINAL,sentiment_analysis,"America First Patriot Randy Fine is running to represent the Great People of Florida???s 6th Congressional District! A highly successful, Harvard educated businessman, and greatly respected State Legislator, Randy has been a tremendous Voice for MAGA. In Congress, Randy will be an incredible fighter, who will work tirelessly with me to Stop Inflation, Grow our Economy, Secure the Border, Champion our Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.??Randy Fine has my Complete and Total Endorsement for Congress. Florida, Early Voting is March 22-29, and Election Day is April 1st ??? GET OUT AND VOTE EARLY FOR RANDY!"
2025-03-20 15:22:50,2025-04-14 09:31:21,35648.5,AMD,LONG,18115.13,20.0,0.005,-9.24888,-9.28088,5.9065,-1713.04,90575.63,0.4,GOOD,sentiment_analysis,"Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump???s ???America First??? trade policies ripples through the global economy.???::"
2025-03-20 15:22:52,2025-03-21 13:02:46,1299.9,NVDA,LONG,19887.24,20.0,0.005,-0.75461,-0.78661,6.3739,-156.68,99436.18,0.6,GOOD,sentiment_analysis,"Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump???s ???America First??? trade policies ripples through the global economy.???::"
2025-03-20 15:23:03,2025-03-20 19:02:55,219.9,DIA,LONG,9973.77,10.0,0.005,-0.1569,-0.1729,1.5961,-17.25,99737.67,0.5,GOOD,sentiment_analysis,"Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump???s ???America First??? trade policies ripples through the global economy.???::"
2025-03-20 15:23:04,2025-05-21 04:01:55,88598.9,QCOM,LONG,10229.1,10.0,0.005,-2.74321,-2.75921,1.6412,-283.02,102291.04,0.3,MARGINAL,sentiment_analysis,"Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump???s ???America First??? trade policies ripples through the global economy.???::"
2025-03-20 15:24:01,2025-03-24 09:41:45,5417.7,UUP,LONG,9946.61,10.0,0.005,0.31668,0.30068,1.591,29.9,99466.08,0.3,MARGINAL,sentiment_analysis,"Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump???s ???America First??? trade policies ripples through the global economy.???::"
2025-03-20 18:47:59,2025-03-27 09:31:21,9523.4,SPY,LONG,16491.19,16.667,0.0015,0.22793,0.20126,4.3962,33.18,98947.16,0.2,MARGINAL,sentiment_analysis,"Senator Jim Risch is doing a tremendous job representing the incredible people of Idaho, a State I love, and WON BIG, in 2016, 2020, and 2024!??As the Chair of the Senate Foreign Relations Committee, Jim is fighting tirelessly to advance our America First Agenda. He is working hard to Grow our Economy, Create GREAT Jobs, Strongly Support our Farmers and Ranchers, Champion American Energy DOMINANCE, Secure our Border, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH.??Senator Jim Risch has my Complete and Total Endorsement for Re-Election, he is an exceptional man, and HE WILL NEVER LET YOU DOWN!::"
2025-03-20 18:54:19,2025-03-21 09:31:20,877.0,USO,LONG,16595.52,16.667,0.0015,-0.91867,-0.94534,4.4325,-157.13,99573.09,0.2,MARGINAL,sentiment_analysis,"Senator Jim Risch is doing a tremendous job representing the incredible people of Idaho, a State I love, and WON BIG, in 2016, 2020, and 2024!??As the Chair of the Senate Foreign Relations Committee, Jim is fighting tirelessly to advance our America First Agenda. He is working hard to Grow our Economy, Create GREAT Jobs, Strongly Support our Farmers and Ranchers, Champion American Energy DOMINANCE, Secure our Border, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH.??Senator Jim Risch has my Complete and Total Endorsement for Re-Election, he is an exceptional man, and HE WILL NEVER LET YOU DOWN!::"
2025-03-20 19:02:55,2025-03-24 11:31:32,5308.6,DIA,LONG,16421.94,16.667,0.00175,1.24524,1.21857,4.3703,199.71,98531.63,0.2,MARGINAL,sentiment_analysis,"Senator Jim Risch is doing a tremendous job representing the incredible people of Idaho, a State I love, and WON BIG, in 2016, 2020, and 2024!??As the Chair of the Senate Foreign Relations Committee, Jim is fighting tirelessly to advance our America First Agenda. He is working hard to Grow our Economy, Create GREAT Jobs, Strongly Support our Farmers and Ranchers, Champion American Energy DOMINANCE, Secure our Border, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH.??Senator Jim Risch has my Complete and Total Endorsement for Re-Election, he is an exceptional man, and HE WILL NEVER LET YOU DOWN!::"
2025-03-21 11:26:50,2025-04-04 15:09:07,20382.3,IEF,LONG,97485.78,100.0,0.0006667,1.62901,1.46901,153.7191,1411.34,97485.78,0.3,MARGINAL,sentiment_analysis,"???Elon Musk will be briefed by the Pentagon about the USA???s top secret plans against China should there be a War,???according to the Failing New York Times, one of the worst and most purposely inaccurate newspapers anywhere in the World. Their FAKE concept for this story is that because Elon does some business in China, that he is very conflicted and would immediately go to top Chinese officials and ???spill the beans.??? RATINGS CHALLENGED FAKE NEWS CNN immediately picked up on this absolutely ridiculous and false story, which is probably libelous, and went heavy with it. Fortunately, nobody was watching! Maggot Hagerman, the really dumb ???scammer??? who constantly writes about me for the Times, using a"
2025-03-24 11:31:32,2025-03-27 09:31:25,4199.9,DIA,LONG,49335.7,50.0,0.005,-0.47739,-0.55739,39.5789,-275.76,98671.4,0.4,GOOD,sentiment_analysis,"Jimmy Patronis, Chief Financial Officer and Fire Marshall for the Great State of Florida, is running an incredible Campaign for Congress in Florida???s 1st Congressional District! A fourth generation Floridian from the beautiful Panhandle, and owner of an iconic seafood restaurant, Jimmy has been a wonderful friend to me, and to MAGA. As your next Congressman, Jimmy will work tirelessly alongside of me to Grow our Economy, Secure our Border, Stop Migrant Crime, Strengthen our Brave Military/Vets, Restore American Energy DOMINANCE, and Defend our always under siege Second Amendment.??Jimmy Patronis has my Complete and Total Endorsement for Congress. Florida, Early Voting is March 22-29, and Election"
